section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
06 Features,certificate_verification,06.108,What outputs does 'Public Certificate Verification' produce?,"limited public metadata: valid/revoked, name, school, olympiad, award, issue date",feature_output,MVP,public,certificates,certificate_verification,,internal,Create output/status updates for certificate_verification.,Verify expected record/status changes.,Yes
06 Features,certificate_verification,06.109,What gates/validations apply to 'Public Certificate Verification'?,Certificate issued or revoked; never expose private files or parent data.,feature_gate,MVP,public,certificates,certificate_verification,,restricted,Enforce gates server-side for certificate_verification.,Run negative tests for gate failure cases.,Yes
06 Features,certificate_verification,06.110,What security rule applies to 'Public Certificate Verification'?,Only whitelisted fields public; rate limit verification endpoint.,feature_security,MVP,public,certificates,certificate_verification,,restricted,Implement security control for certificate_verification.,Run permission/isolation test for this feature.,Yes
07 Workflows,school_onboarding,07.001,What starts workflow 'School Onboarding'?,registration_submitted,workflow,MVP,school_coordinator,,school_onboarding,registration_submitted,internal,Define workflow school_onboarding start trigger.,Workflow start test creates correct initial status.,Yes
07 Workflows,school_onboarding,07.002,What statuses exist in workflow 'School Onboarding'?,"lead, registered, approved, students_open, blocked, inactive",workflow_statuses,MVP,school_coordinator,,school_onboarding,,internal,Create status enum/list for school_onboarding.,Validate only allowed statuses can be set.,Yes
07 Workflows,school_onboarding,07.003,What is the success status for workflow 'School Onboarding'?,students_open,workflow_success,MVP,school_coordinator,,school_onboarding,students_open,internal,Mark students_open as success/final where applicable for school_onboarding.,Happy path reaches success status.,Yes
07 Workflows,school_onboarding,07.004,What is the failure/exception status for workflow 'School Onboarding'?,blocked/cancelled,workflow_failure,MVP,school_coordinator,,school_onboarding,blocked/cancelled,internal,Handle blocked/cancelled failure state for school_onboarding.,Negative path reaches failure/exception status.,Yes
07 Workflows,school_onboarding,07.005,What transition is allowed in workflow 'School Onboarding'?,submit_registration:lead->registered,workflow_transition,MVP,school_coordinator,,school_onboarding,,restricted,Implement transition submit_registration:lead->registered with permission and validation checks.,Test transition submit_registration:lead->registered allowed/blocked correctly.,Yes
07 Workflows,school_onboarding,07.006,What transition is allowed in workflow 'School Onboarding'?,approve_school:registered->approved,workflow_transition,MVP,school_coordinator,,school_onboarding,,restricted,Implement transition approve_school:registered->approved with permission and validation checks.,Test transition approve_school:registered->approved allowed/blocked correctly.,Yes
07 Workflows,school_onboarding,07.007,What transition is allowed in workflow 'School Onboarding'?,open_student_upload:approved->students_open,workflow_transition,MVP,school_coordinator,,school_onboarding,,restricted,Implement transition open_student_upload:approved->students_open with permission and validation checks.,Test transition open_student_upload:approved->students_open allowed/blocked correctly.,Yes
07 Workflows,school_onboarding,07.008,What transition is allowed in workflow 'School Onboarding'?,block_school:any->blocked,workflow_transition,MVP,school_coordinator,,school_onboarding,,restricted,Implement transition block_school:any->blocked with permission and validation checks.,Test transition block_school:any->blocked allowed/blocked correctly.,Yes
07 Workflows,school_onboarding,07.009,What control rule applies to workflow 'School Onboarding'?,No school portal access until approved and coordinator user linked to school_id.,workflow_control,MVP,school_coordinator,,school_onboarding,,restricted,Enforce workflow control rule: No school portal access until approved and coordinator user linked to school_id.,Control rule negative test passes.,Yes
07 Workflows,student_registration,07.010,What starts workflow 'Student Registration'?,students_open,workflow,MVP,school_coordinator,,student_registration,students_open,internal,Define workflow student_registration start trigger.,Workflow start test creates correct initial status.,Yes
07 Workflows,student_registration,07.011,What statuses exist in workflow 'Student Registration'?,"students_open, upload_received, validation_failed, validation_passed, count_finalised, locked",workflow_statuses,MVP,school_coordinator,,student_registration,,internal,Create status enum/list for student_registration.,Validate only allowed statuses can be set.,Yes
07 Workflows,student_registration,07.012,What is the success status for workflow 'Student Registration'?,count_finalised,workflow_success,MVP,school_coordinator,,student_registration,count_finalised,internal,Mark count_finalised as success/final where applicable for student_registration.,Happy path reaches success status.,Yes
07 Workflows,student_registration,07.013,What is the failure/exception status for workflow 'Student Registration'?,validation_failed,workflow_failure,MVP,school_coordinator,,student_registration,validation_failed,internal,Handle validation_failed failure state for student_registration.,Negative path reaches failure/exception status.,Yes
07 Workflows,student_registration,07.014,What transition is allowed in workflow 'Student Registration'?,upload_students:students_open->upload_received,workflow_transition,MVP,school_coordinator,,student_registration,,restricted,Implement transition upload_students:students_open->upload_received with permission and validation checks.,Test transition upload_students:students_open->upload_received allowed/blocked correctly.,Yes
