section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
13 Files and Documents,certificate_bulk_zip,13.091,What is document/file 'Certificate Bulk ZIP' used for?,ZIP of all issued certificates for one school/participation.,document,MVP,system,"certificates,files",certificate_bulk_zip,,private,"Represent document certificate_bulk_zip in files/documents spec with mode=generated, formats=zip.",Verify certificate_bulk_zip appears in file/document registry.,Yes
13 Files and Documents,certificate_bulk_zip,13.092,Who uploads or generates 'Certificate Bulk ZIP'?,Mode: generated; responsible actor(s): system.,document_owner,MVP,system,"certificates,files",certificate_bulk_zip,,private,Implement upload/generation permission for certificate_bulk_zip.,Permission test verifies only system can create certificate_bulk_zip.,Yes
13 Files and Documents,certificate_bulk_zip,13.093,What formats are allowed for 'Certificate Bulk ZIP'?,zip,document_format,MVP,system,"certificates,files",certificate_bulk_zip,,private,Validate allowed file formats for certificate_bulk_zip: zip.,Reject unsupported file format for certificate_bulk_zip.,Yes
13 Files and Documents,certificate_bulk_zip,13.094,What visibility/security applies to 'Certificate Bulk ZIP'?,private,document_security,MVP,system,"certificates,files",certificate_bulk_zip,,private,Apply file access policy for certificate_bulk_zip: private; Generated on demand; own-school only; download audited.,File access test verifies certificate_bulk_zip cannot be accessed by unauthorised users.,Yes
13 Files and Documents,certificate_bulk_zip,13.095,What lifecycle/control rule applies to 'Certificate Bulk ZIP'?,Generated on demand; own-school only; download audited.,document_lifecycle,MVP,system,"certificates,files",certificate_bulk_zip,,private,Implement lifecycle/control rule for certificate_bulk_zip: Generated on demand; own-school only; download audited.,Lifecycle test verifies gates/audit for certificate_bulk_zip.,Yes
13 Files and Documents,certificate_template,13.096,What is document/file 'Certificate Template' used for?,Template used to generate certificates.,document,MVP,"results_approver,finverse_admin",certificates,certificate_template,,restricted,"Represent document certificate_template in files/documents spec with mode=uploaded_or_generated, formats=html,pdf,docx.",Verify certificate_template appears in file/document registry.,Yes
13 Files and Documents,certificate_template,13.097,Who uploads or generates 'Certificate Template'?,"Mode: uploaded_or_generated; responsible actor(s): results_approver,finverse_admin.",document_owner,MVP,"results_approver,finverse_admin",certificates,certificate_template,,restricted,Implement upload/generation permission for certificate_template.,"Permission test verifies only results_approver,finverse_admin can create certificate_template.",Yes
13 Files and Documents,certificate_template,13.098,What formats are allowed for 'Certificate Template'?,"html,pdf,docx",document_format,MVP,"results_approver,finverse_admin",certificates,certificate_template,,restricted,"Validate allowed file formats for certificate_template: html,pdf,docx.",Reject unsupported file format for certificate_template.,Yes
13 Files and Documents,certificate_template,13.099,What visibility/security applies to 'Certificate Template'?,restricted,document_security,MVP,"results_approver,finverse_admin",certificates,certificate_template,,restricted,Apply file access policy for certificate_template: restricted; Versioned; changes require approval before generation.,File access test verifies certificate_template cannot be accessed by unauthorised users.,Yes
13 Files and Documents,certificate_template,13.100,What lifecycle/control rule applies to 'Certificate Template'?,Versioned; changes require approval before generation.,document_lifecycle,MVP,"results_approver,finverse_admin",certificates,certificate_template,,restricted,Implement lifecycle/control rule for certificate_template: Versioned; changes require approval before generation.,Lifecycle test verifies gates/audit for certificate_template.,Yes
13 Files and Documents,audit_export,13.101,What is document/file 'Audit Export' used for?,Export of critical actions for investigation/reconciliation.,document,MVP,system_admin,audit_events,audit_export,,restricted,"Represent document audit_export in files/documents spec with mode=generated, formats=csv,xlsx.",Verify audit_export appears in file/document registry.,Yes
13 Files and Documents,audit_export,13.102,Who uploads or generates 'Audit Export'?,Mode: generated; responsible actor(s): system_admin.,document_owner,MVP,system_admin,audit_events,audit_export,,restricted,Implement upload/generation permission for audit_export.,Permission test verifies only system_admin can create audit_export.,Yes
13 Files and Documents,audit_export,13.103,What formats are allowed for 'Audit Export'?,"csv,xlsx",document_format,MVP,system_admin,audit_events,audit_export,,restricted,"Validate allowed file formats for audit_export: csv,xlsx.",Reject unsupported file format for audit_export.,Yes
13 Files and Documents,audit_export,13.104,What visibility/security applies to 'Audit Export'?,restricted,document_security,MVP,system_admin,audit_events,audit_export,,restricted,Apply file access policy for audit_export: restricted; System admin only; export itself audited.,File access test verifies audit_export cannot be accessed by unauthorised users.,Yes
13 Files and Documents,audit_export,13.105,What lifecycle/control rule applies to 'Audit Export'?,System admin only; export itself audited.,document_lifecycle,MVP,system_admin,audit_events,audit_export,,restricted,Implement lifecycle/control rule for audit_export: System admin only; export itself audited.,Lifecycle test verifies gates/audit for audit_export.,Yes
13 Files and Documents,backup_archive,13.106,What is document/file 'Backup Archive' used for?,Database/file backup archive or provider backup reference.,document,MVP,system_admin,all,backup_archive,,restricted,"Represent document backup_archive in files/documents spec with mode=generated, formats=sql,zip,json.",Verify backup_archive appears in file/document registry.,Yes
13 Files and Documents,backup_archive,13.107,Who uploads or generates 'Backup Archive'?,Mode: generated; responsible actor(s): system_admin.,document_owner,MVP,system_admin,all,backup_archive,,restricted,Implement upload/generation permission for backup_archive.,Permission test verifies only system_admin can create backup_archive.,Yes
13 Files and Documents,backup_archive,13.108,What formats are allowed for 'Backup Archive'?,"sql,zip,json",document_format,MVP,system_admin,all,backup_archive,,restricted,"Validate allowed file formats for backup_archive: sql,zip,json.",Reject unsupported file format for backup_archive.,Yes
13 Files and Documents,backup_archive,13.109,What visibility/security applies to 'Backup Archive'?,restricted,document_security,MVP,system_admin,all,backup_archive,,restricted,Apply file access policy for backup_archive: restricted; Encrypted/restricted; never attached to normal portal.,File access test verifies backup_archive cannot be accessed by unauthorised users.,Yes
13 Files and Documents,backup_archive,13.110,What lifecycle/control rule applies to 'Backup Archive'?,Encrypted/restricted; never attached to normal portal.,document_lifecycle,MVP,system_admin,all,backup_archive,,restricted,Implement lifecycle/control rule for backup_archive: Encrypted/restricted; never attached to normal portal.,Lifecycle test verifies gates/audit for backup_archive.,Yes
14 Notifications,school_registration_received,14.001,What triggers notification 'School registration received'?,school_registration,notification_trigger,MVP,"school_coordinator,operations_staff",notifications,school_registration,,internal,Create notification trigger for school_registration_received on event school_registration.,Simulate event school_registration and verify notification trigger.,Yes
14 Notifications,school_registration_received,14.002,Who receives notification 'School registration received'?,"school_coordinator,operations_staff",notification_recipient,MVP,"school_coordinator,operations_staff",notifications,school_registration,,sensitive,"Route school_registration_received only to recipients: school_coordinator,operations_staff.",Recipient routing test verifies school_registration_received.,Yes
